tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
12.45,17.1,75.94999999999997,1320,48,214,22,955,106,741,10.661014688377996,1,0.49999999999999994,0.8660254037844387,24.225354896768636,-103.01438015095701,0.2026,2015,0
-4.050000000000001,10.3,0.0,729,1091,0,33,0,11,0,9.33256507285603,1,0.49999999999999994,0.8660254037844387,41.43707574049866,-92.84545113472402,0.25420000000000004,2015,0
2.1500000000000004,15.100000000000001,0.0,976,21,205,21,381,34,98,9.770842815216822,1,0.49999999999999994,0.8660254037844387,36.58617320625325,-99.38518640311413,0.28240000000000004,2015,0
-6.9,13.2,0.0,975,77,0,41,0,19,0,9.713132954892004,1,0.49999999999999994,0.8660254037844387,37.268892822184085,-105.20626944420864,0.3171,2015,0
6.3500000000000005,6.9,0.0,454,2384,133,192,134,10,0,8.685164310124247,1,0.49999999999999994,0.8660254037844387,47.33002400432273,-123.13664251523429,0.7503000000000001,2015,0
7.000000000000001,12.4,0.0,1034,2602,459,173,459,35,0,10.13238660657931,1,0.49999999999999994,0.8660254037844387,31.986798951561298,-92.95324896881836,0.6828000000000001,2015,0
-21.3,6.600000000000001,0.0,62,571,0,6,0,0,0,4.142430007835104,1,0.49999999999999994,0.8660254037844387,65.65565580036096,-148.14574002512177,-0.0927,2015,0
4.3500000000000005,12.9,0.0,1017,15,386,41,569,45,171,9.928813958429286,1,0.49999999999999994,0.8660254037844387,34.645812192555084,-99.13365812356066,0.4232,2015,1
-5.05,13.9,0.0,913,198,0,30,0,16,0,9.459682506969143,1,0.49999999999999994,0.8660254037844387,40.10756912000178,-107.00290001244768,0.1665,2015,0
-3.6,11.600000000000001,0.0,868,113,0,25,0,24,0,9.38825274505019,1,0.49999999999999994,0.8660254037844387,40.86215395866217,-111.06328509666791,0.07730000000000001,2015,0
-0.6499999999999999,10.5,0.0,779,137,2,9,21,19,0,9.321997386252786,1,0.49999999999999994,0.8660254037844387,41.544873574593005,-113.36297222401389,0.2104,2015,1
-21.650000000000002,4.100000000000001,0.0,81,100,0,80,0,5,0,2.838310698358469,1,0.49999999999999994,0.8660254037844387,67.41635375723523,-47.28289992418189,-0.1003,2015,0
1.5000000000000004,15.400000000000002,0.0,987,55,111,7,266,40,55,9.535864915226139,1,0.49999999999999994,0.8660254037844387,39.281119058611814,-117.38742469686935,0.2989,2015,2
-4.300000000000001,11.600000000000001,0.0,863,48,0,4,0,14,0,9.290048960670317,1,0.49999999999999994,0.8660254037844387,41.86826707687604,-105.60152816922123,-0.0152,2015,0
0.1499999999999999,8.3,0.0,608,872,7,29,33,15,0,8.9279557783618,1,0.49999999999999994,0.8660254037844387,45.281865156530216,-117.78268342188194,0.4378,2015,0
0.8499999999999996,14.5,0.0,904,269,65,12,163,40,0,9.415681554344403,1,0.49999999999999994,0.8660254037844387,40.57469306774392,-118.17794214689454,0.21530000000000002,2015,0
15.05,8.899999999999999,156.55,1907,1186,470,1,1004,81,534,11.061776303417508,1,0.49999999999999994,0.8660254037844387,17.54188918291939,-100.31943429859844,0.7758,2015,1
23.65,14.900000000000002,423.15,1784,453,71,0,1523,161,1453,11.123121905025393,1,0.49999999999999994,0.8660254037844387,16.463910841975974,-95.86379048936561,0.45580000000000004,2015,1
4.800000000000001,12.0,0.0,1083,1621,384,107,390,35,0,9.974023242765249,1,0.49999999999999994,0.8660254037844387,34.07089041071859,-85.33553535948482,0.5691,2015,0
-19.85,13.700000000000003,0.0,605,358,0,61,0,3,0,8.524627481546018,1,0.49999999999999994,0.8660254037844387,48.58766540209006,-74.37608889322665,0.12430000000000001,2015,0
-1.8000000000000003,11.600000000000001,0.0,713,1135,0,49,7,19,0,9.082444931589594,1,0.49999999999999994,0.8660254037844387,43.88049331330377,-115.7704571854542,0.3511,2015,0
-27.150000000000002,8.5,0.0,406,228,0,8,0,1,0,7.304367006647847,1,0.49999999999999994,0.8660254037844387,56.09758117732926,-74.8432128409688,0.030000000000000002,2015,0
0.5,12.4,0.0,1024,450,27,58,95,28,0,9.74668591322459,1,0.49999999999999994,0.8660254037844387,36.8736340971715,-109.08699147160497,0.1678,2015,0
-26.450000000000003,5.300000000000001,0.0,75,100,0,94,0,4,0,2.6203300580305164,1,0.49999999999999994,0.8660254037844387,67.63194942542391,-37.688892689785405,-0.07540000000000001,2015,0
-25.450000000000003,11.5,0.0,464,198,0,99,0,0,0,7.960380836941961,1,0.49999999999999994,0.8660254037844387,52.46838742948639,-67.69262317937742,0.0361,2015,0
2.0,10.8,0.0,944,1626,236,52,305,34,0,9.72537977634764,1,0.49999999999999994,0.8660254037844387,37.125162376724965,-79.5503849297551,0.4834,2015,0
-2.1,7.000000000000001,0.0,629,1182,0,42,0,22,0,9.261335661735128,1,0.49999999999999994,0.8660254037844387,42.155727967794284,-86.84470503680562,-0.031200000000000002,2015,0
1.5499999999999998,14.1,0.0,1009,16,108,11,353,43,114,9.755768671820277,1,0.49999999999999994,0.8660254037844387,36.765836263077155,-103.73303237825262,0.10490000000000001,2015,0
-19.650000000000002,8.500000000000002,0.0,122,348,0,22,0,2,0,5.764341823490067,1,0.49999999999999994,0.8660254037844387,61.99052944115331,-113.93789400585038,-0.0974,2015,0
17.400000000000002,13.600000000000001,229.40000000000006,1504,1260,453,10,857,113,404,10.80121696683004,1,0.49999999999999994,0.8660254037844387,21.961600380787445,-104.45168460554824,0.42810000000000004,2015,0
-7.15,10.900000000000002,0.0,607,118,0,8,0,5,0,8.94825752086067,1,0.49999999999999994,0.8660254037844387,45.10220209970631,-99.85231035085629,0.2449,2015,0
-15.8,8.399999999999999,0.0,114,883,0,32,0,0,0,5.788824893023963,1,0.49999999999999994,0.8660254037844387,61.91866421842376,-146.45690729097706,-0.0273,2015,0
24.200000000000003,12.2,440.2000000000001,1579,3026,864,80,935,87,71,11.061776303417508,1,0.49999999999999994,0.8660254037844387,17.54188918291939,-90.86915750966108,0.7784000000000001,2015,2
-22.3,12.200000000000003,0.0,418,251,0,106,0,5,0,7.848060127481137,1,0.49999999999999994,0.8660254037844387,53.15110704541723,-62.48239453148419,0.15860000000000002,2015,0
